subject,t_from_onset_s,slope_uv_per_deg,r
S18,4.08,-0.07968060875394307,-0.2269154709227243
S18,4.12,-0.07738693543983417,-0.2175148503858803
S18,4.16,-0.07560371133597403,-0.20818306578045906
S18,4.2,-0.07712136660731757,-0.20844613788014218
S18,4.24,-0.08188884825236131,-0.22009422109537521
S18,4.28,-0.08783890571990514,-0.2383829122028076
S18,4.32,-0.09261746631261071,-0.2555675638012751
S18,4.36,-0.09518180299427022,-0.2656050974277314
S18,4.4,-0.09623520066689767,-0.2678195380663706
S18,4.44,-0.09722567218648709,-0.2658078278901628
S18,4.48,-0.09941344749844573,-0.2646775838245944
S18,4.52,-0.10381474032339183,-0.27010852104526395
S18,4.56,-0.11107741177006912,-0.28698981563286163
S18,4.6,-0.12088856197216256,-0.3170952789680169
S18,4.64,-0.13175859761633646,-0.35761202056886104
S18,4.68,-0.14172268806156885,-0.40144211004522784
S18,4.72,-0.14957030751134917,-0.44013106766002663
S18,4.76,-0.15569733792151658,-0.4682744002091756
S18,4.8,-0.16187751522984792,-0.4861261851850519
S18,4.84,-0.16973429213524138,-0.49849075226093653
S18,4.88,-0.17866047323987402,-0.5091886627060106
S18,4.92,-0.18521724949520635,-0.5162776352351081
S18,4.96,-0.18542449799056407,-0.514815512915695
S18,5.0,-0.1787514824461937,-0.5044819209013831
S18,5.04,-0.17039295037171756,-0.4945692411461745
S18,5.08,-0.16831326072256525,-0.4989181766248205
S18,5.12,-0.1736885097209123,-0.5148529434448127
S18,5.16,-0.16874196344867315,-0.500426202173068
S18,5.2,-0.11263260240837417,-0.3535271943141692
S18,5.24,0.04406319950169587,0.1432318582216931
S18,5.28,0.3291577119900443,0.7249960647474225
S18,5.32,0.7240986342923601,0.9118008308261623
S18,5.36,1.1662174535626069,0.959304608936044
S19,-0.4,-0.19464510323059886,-0.6413669186445081
S19,-0.36,-0.5978005404515139,-0.8783971740180553
S19,-0.32,-1.2153103636338463,-0.9497393376996114
S19,-0.28,-1.940619524685976,-0.9734870224538252
S19,-0.24,-2.614062708265193,-0.9834303656930609
S19,-0.2,-3.0846876719399337,-0.9884140115935256
S19,-0.16,-3.2700905012263726,-0.99103317162771
S19,-0.12,-3.181479809339558,-0.9920148134671025
S19,-0.08,-2.900095482077554,-0.9914025144784521
S19,-0.04,-2.526538674181235,-0.9889839897561759
S19,0.0,-2.138091931695549,-0.9843967195868643
S19,0.04,-1.7741202710346629,-0.9767778718189947
S19,0.08,-1.4454289915352017,-0.9638668051272523
S19,0.12,-1.1512017062428963,-0.9409001101935541
S19,0.16,-0.8905458826558145,-0.8997312126868426
S19,0.2,-0.6652912208817225,-0.8290015189376785
S19,0.24,-0.47689124698208335,-0.7178060632641978
S19,0.28,-0.3223113843961991,-0.5630772692840971
S19,0.32,-0.19329131662128607,-0.3726503476509603
S19,0.36,-0.07994989779828697,-0.16148873136545477
S19,0.4,0.02493881555769553,0.05030334152610688
S19,0.44,0.12427560542386214,0.24093353045248875
S19,0.48,0.21722934630269874,0.3956302044447172
S19,0.52,0.3010665862399939,0.511850396774587
S19,0.56,0.373602221803777,0.5961726624858867
S19,0.6,0.4347099594087122,0.6577572207732614
S19,0.64,0.4861876739906057,0.7043538426124685
S19,0.68,0.5306449635140622,0.7412163425495449
S19,0.72,0.5701861067487416,0.7710908583315869
S19,0.76,0.6057526095631028,0.7950286811678804
S19,0.8,0.6373707374479797,0.8137231263844869
S19,0.84,0.6644693187275597,0.828160526635324
S19,0.88,0.6861230358287613,0.8393853642480364
S19,0.92,0.7017877549521098,0.8481286620896475
S19,0.96,0.7120375457132329,0.8547520482294704
S19,1.0,0.7184695932703937,0.8594631029300581
S19,1.04,0.7228946332421008,0.8626081930473286
S19,1.08,0.7264224298145698,0.8647331841722389
S19,1.12,0.7290647550624867,0.8662921330691509
S19,1.16,0.7301021055510468,0.8673479523029695
S19,1.2,0.7287573635820849,0.8676259554192427
S19,1.24,0.7247461803937759,0.8668519755694059
S19,1.28,0.7187220660559968,0.8651397933386326
S19,1.32,0.7122027385404854,0.8632077555321104
S19,1.36,0.7066207511854593,0.8621346537341105
S19,1.4,0.7022694375772383,0.862740260772324
S19,1.44,0.6982672116940362,0.8650763465231299
S19,1.48,0.6931943781602309,0.868408691095522
S19,1.52,0.6856340545987951,0.8716516593949413
S19,1.56,0.6748097424524699,0.873976437687735
S19,1.6,0.6612004911456929,0.8750296625751601
S19,1.64,0.6462991482344997,0.8745601675446368
S19,1.68,0.631654096896802,0.8720483303431705
S19,1.72,0.6181058240273651,0.8669415980928376
S19,1.76,0.6055284033207019,0.859250809474696
S19,1.8,0.5930402200979794,0.8497651801237791
S19,1.84,0.5795780519349066,0.8396126133659758
S19,1.88,0.5645038385619613,0.82942269885808
S19,1.92,0.5480005971194798,0.8186814460477901
S19,1.96,0.531128638166017,0.8060829575064856
S19,2.0,0.5153604444030734,0.7907805307384808
S19,2.04,0.5019849774517491,0.7734804050284925
S19,2.08,0.4919581116784549,0.7565958096410246
S19,2.12,0.48589330789855234,0.7431970138826902
S19,2.16,0.48372743153178827,0.7349690929752036
S19,2.2,0.4844709402937699,0.7307086619969316
S19,2.24,0.48638632997173725,0.7268186118408161
S19,2.28,0.4874633823753746,0.7194162836948701
S19,2.32,0.48614985666199606,0.7065553107229867
S19,2.36,0.4819919039475022,0.6888931063047675
S19,2.4,0.47565053814236796,0.6686526273506899
S19,2.44,0.46817526347296284,0.6481352601813902
S19,2.48,0.46020219170433024,0.6286119071869938
S19,2.52,0.45163203175127176,0.6098832433953867
S19,2.56,0.44203821993535364,0.5910255754541998
S19,2.6,0.43163703177633833,0.5719517872068531
S19,2.64,0.4219709497939447,0.5544356253341953
S19,2.68,0.41542418278108784,0.5416165253669027
S19,2.72,0.4138793849268953,0.5361986708069957
S19,2.76,0.41743959429158556,0.5384694627752071
S19,2.8,0.42408347455169026,0.5456482717757483
S19,2.84,0.43073380877946443,0.5533187687755311
S19,2.88,0.4348990238367589,0.5576770000523763
S19,2.92,0.4355664638572957,0.556822308388304
S19,2.96,0.43319572380464394,0.5506641070558052
S19,3.0,0.4292133376258308,0.5400335756763975
S19,3.04,0.4250918087765401,0.5258408990466552
S19,3.08,0.4216995393487127,0.509143111163368
S19,3.12,0.4195432531584912,0.4918220676706967
S19,3.16,0.41940328005367356,0.4766031462238157
S19,3.2,0.42233616784185696,0.4659292829702233
S19,3.24,0.42899455474074477,0.46072468575809566
S19,3.28,0.43891990137532383,0.4599960481507136
S19,3.32,0.450431350161492,0.4613407851433195
S19,3.36,0.4611507827192428,0.4619807126969526
S19,3.4,0.46882891147134936,0.45983340653180393
S19,3.44,0.47213134662089956,0.45420024201990655
S19,3.48,0.470883451174036,0.4458135910726208
S19,3.52,0.4655373092326158,0.4361787968576921
S19,3.56,0.4563818500005821,0.42652804183267523
S19,3.6,0.4433691560100973,0.4172325076327952
S19,3.64,0.4265529474926708,0.4079824852981362
S19,3.68,0.40654986551485933,0.39822758406405784
S19,3.72,0.38455008518169836,0.3875199017399815
S19,3.76,0.36181345924969477,0.3757829041150494
S19,3.8,0.3390085587154929,0.3632965603593482
S19,3.84,0.3159507012833304,0.3501783983143265
S19,3.88,0.2916953985808077,0.3355430837146379
S19,3.92,0.2649146180415829,0.3170920976051028
S19,3.96,0.234548924016659,0.29170976160292256
S19,4.0,0.2001454685874914,0.25674299358856156
S19,4.04,0.16178066620019027,0.21149902708338195
S19,4.08,0.12012794936005124,0.15810117331835166
S19,4.12,0.07659928499685975,0.1006242160172651
S19,4.16,0.03312077097721281,0.04325121934243469
S19,4.2,-0.008383707755867576,-0.010867358749134404
S19,4.24,-0.046610445004913875,-0.05989784680456317
S19,4.28,-0.08134714509704542,-0.10340904196630807
S19,4.32,-0.11337120466054558,-0.142185860592575
S19,4.36,-0.1437855811509914,-0.17754953167728066
S19,4.4,-0.173388645274623,-0.21073955327776628
S19,4.44,-0.20254881745521397,-0.2429234622735844
S19,4.48,-0.23127025943444038,-0.2752661736824268
S19,4.52,-0.25920525578261283,-0.308626898868268
S19,4.56,-0.28579235509548484,-0.34312775234555637
S19,4.6,-0.31043312080321284,-0.3776982340064021
S19,4.64,-0.3324775400647352,-0.4099436985483045
S19,4.68,-0.35138654476624015,-0.4372200257185688
S19,4.72,-0.36718008000355334,-0.45837854993176086
S19,4.76,-0.3807213877121858,-0.4743483696207916
S19,4.8,-0.3933905275251495,-0.4870687265347652
S19,4.84,-0.40603284127409983,-0.49780506863581814
S19,4.88,-0.4177134684934615,-0.5060006526480358
S19,4.92,-0.4255892006062158,-0.5095645041844872
S19,4.96,-0.4268828305935926,-0.5070550334210855
S19,5.0,-0.4220553343022404,-0.5004069954131376
S19,5.04,-0.4160292422949593,-0.4952629313973234
S19,5.08,-0.41378353979387206,-0.4963434403364662
S19,5.12,-0.41021445927511513,-0.49798680765981956
S19,5.16,-0.3808267786276385,-0.4749077354239807
S19,5.2,-0.2834184502101193,-0.3742022768135154
S19,5.24,-0.0756228552242227,-0.10641841411640432
S19,5.28,0.25928690329441123,0.3408891377068665
S19,5.32,0.6947803530571395,0.6940117589215299
S19,5.36,1.1651958827646587,0.8508999366128975
S20,-0.4,-0.07543204319803874,-0.44682587064054763
S20,-0.36,-0.21786725610231117,-0.7456477630752507
S20,-0.32,-0.4253700589918695,-0.8900048123359066
S20,-0.28,-0.6533952578140747,-0.9441333382285075
S20,-0.24,-0.8469585010824641,-0.9653273184188176
S20,-0.2,-0.9634510451924673,-0.9739272644061343
S20,-0.16,-0.9892821150779051,-0.976467330850381
S20,-0.12,-0.9420582376976344,-0.9753322339446041
S20,-0.08,-0.8562717272326781,-0.9717613523873976
S20,-0.04,-0.7634872181462182,-0.9669971084570055
S20,0.0,-0.6810626104262204,-0.9627584407700689
S20,0.04,-0.6130766791171448,-0.9604659194077723
S20,0.08,-0.5572130490064897,-0.9593190486273804
S20,0.12,-0.5103043508438224,-0.9559806613693357
S20,0.16,-0.47009950754365326,-0.9475494628454233
S20,0.2,-0.43470920599618473,-0.9344836009764066
S20,0.24,-0.4019944380748822,-0.9199226642446447
S20,0.28,-0.3698338098235022,-0.9070474274018446
S20,0.32,-0.33687874932863143,-0.8972328476855709
S20,0.36,-0.30306621335715833,-0.8892378608577793
S20,0.4,-0.2694779755250772,-0.8792428148935165
S20,0.44,-0.23767745865838097,-0.8624867129096688
S20,0.48,-0.20905173411892822,-0.8364501627184346
S20,0.52,-0.18426541779670705,-0.8018658000759895
S20,0.56,-0.16268314791886443,-0.7594476375135097
S20,0.6,-0.14240428286182072,-0.7067326172659854
S20,0.64,-0.12137994076178765,-0.6383873213798028
S20,0.68,-0.09872832944687257,-0.5494045927357503
S20,0.72,-0.07492454674875962,-0.4395924582302209
S20,0.76,-0.050916236458492685,-0.31416468917973844
S20,0.8,-0.027236934186172877,-0.17667258757201443
S20,0.84,-0.0037409167021470453,-0.025212891300494027
S20,0.88,0.020211116341943017,0.13594870026273703
S20,0.92,0.04519398429783841,0.28686095282422286
S20,0.96,0.07085416646331104,0.41067475928328534
S20,1.0,0.0955299696384091,0.5080073328670853
S20,1.04,0.1172466762887435,0.5858972209493069
S20,1.08,0.13543519335905588,0.647667892194856
S20,1.12,0.15161613632642137,0.6928389139507527
S20,1.16,0.16836307161849948,0.7215405447292725
S20,1.2,0.1875329087415026,0.736427096456074
S20,1.24,0.209132731237312,0.7413721480096842
S20,1.28,0.23142258240435826,0.7413967438154945
S20,1.32,0.25177101562215015,0.7421459141691582
S20,1.36,0.26789582075247903,0.7477955489588044
S20,1.4,0.27907287406614784,0.7594647499118967
S20,1.44,0.2862300079955833,0.7749367713119631
S20,1.48,0.2906514896345541,0.7900636795680924
S20,1.52,0.29267271785669174,0.8012460485041227
S20,1.56,0.29165672492905365,0.806628121659593
S20,1.6,0.2871674700532619,0.8057240951058209
S20,1.64,0.28026017937654735,0.7993812984918904
S20,1.68,0.2735963302129615,0.7902404390698033
S20,1.72,0.27010442841970145,0.7821727206520553
S20,1.76,0.27133258009903055,0.7785117058902652
S20,1.8,0.27680919625701084,0.780776269000344
S20,1.84,0.2845294555956135,0.7884555398215067
S20,1.88,0.2918797761851986,0.798811283273931
S20,1.92,0.2964733139316229,0.8070566969167807
S20,1.96,0.29667332629050575,0.8083958326715314
S20,2.0,0.2917764105709461,0.8005842339313541
S20,2.04,0.28208824387071924,0.7843225918065801
S20,2.08,0.26889464741772096,0.7619707916986136
S20,2.12,0.2542271888555963,0.7369359079871927
S20,2.16,0.2404177368134711,0.7136753094315411
S20,2.2,0.22936806332596674,0.6962812723293167
S20,2.24,0.2217087538212922,0.685542617150023
S20,2.28,0.21663268411374753,0.6775890455365184
S20,2.32,0.2125873214404954,0.6663541622159688
S20,2.36,0.20808226518497516,0.6476647492558112
S20,2.4,0.20232464235474057,0.621394351334171
S20,2.44,0.19562583570076683,0.5910300560175864
S20,2.48,0.1890942905706949,0.561777799324282
S20,2.52,0.18353881693607957,0.5378544062837377
S20,2.56,0.17834195644198872,0.519337294871368
S20,2.6,0.17126272540444157,0.5004198549425851
S20,2.64,0.15972331747400492,0.47192303220806897
S20,2.68,0.14279059482771383,0.42800767011103624
S20,2.72,0.12218974271880732,0.37247511908846703
S20,2.76,0.10166515757128043,0.3179618287438933
S20,2.8,0.08509864095413221,0.2776970403807714
S20,2.84,0.07429164579865877,0.2574234538841115
S20,2.88,0.06787686964832665,0.2519410428349681
S20,2.92,0.06239450683526824,0.24717813776001635
S20,2.96,0.05469747158824611,0.22803290729596426
S20,3.0,0.0436225451754194,0.18720457077326344
S20,3.04,0.02987245328827118,0.12883534368337335
S20,3.08,0.0149635845264743,0.06398682031334961
S20,3.12,0.0005112484571796081,0.0021736676616097572
S20,3.16,-0.01211225766922466,-0.05177453158899406
S20,3.2,-0.021973350767425282,-0.09502385542590756
S20,3.24,-0.02845641858759789,-0.12359491408033206
S20,3.28,-0.031162552655487577,-0.13346589876042556
S20,3.32,-0.030434241940362445,-0.1265837485098504
S20,3.36,-0.02807806313590366,-0.11339296633060206
S20,3.4,-0.026940524960884175,-0.10680702808267233
S20,3.44,-0.029104662000434992,-0.11417731584844977
S20,3.48,-0.034264765162333635,-0.1327117864747477
S20,3.52,-0.039895952714194646,-0.15200288532394665
S20,3.56,-0.043007897895963994,-0.1623295579772228
S20,3.6,-0.04224583035254843,-0.16056761865857055
S20,3.64,-0.03930380224553155,-0.1525790348454904
S20,3.68,-0.038640739148080694,-0.15399904845325194
S20,3.72,-0.045003915676429154,-0.18401984501920202
S20,3.76,-0.06028134963350558,-0.252400390343673
S20,3.8,-0.08217446850540977,-0.3509647580582442
S20,3.84,-0.10550603476810348,-0.45807453117679353
S20,3.88,-0.12503328686036858,-0.5531912014441664
S20,3.92,-0.13789971518836402,-0.6250074627163261
S20,3.96,-0.1442792578678344,-0.6691638716007506
S20,4.0,-0.1461897314739392,-0.6880235515968353
S20,4.04,-0.14564194306105802,-0.6917082505507854
S20,4.08,-0.14351195599257158,-0.6918407783414986
S20,4.12,-0.1396869939863836,-0.6948367329347123
S20,4.16,-0.13384615849712025,-0.7019796240455858
S20,4.2,-0.12622789964536557,-0.7115410447997664
S20,4.24,-0.11831153637090873,-0.7202424043829632
S20,4.28,-0.11261420338507566,-0.7263561800341065
S20,4.32,-0.1110878183181752,-0.7347448565516626
S20,4.36,-0.11347241384216149,-0.7526184738662767
S20,4.4,-0.11726749917431699,-0.7775682058125504
S20,4.44,-0.11905119915427115,-0.795882630898666
S20,4.48,-0.11606919088672989,-0.7883511178381752
S20,4.52,-0.10759016945928326,-0.7380118431340862
S20,4.56,-0.09549420918229112,-0.6455944198840341
S20,4.6,-0.0834240818839318,-0.5401830442747644
S20,4.64,-0.07491239644137589,-0.4592761215505203
S20,4.68,-0.07209184486023576,-0.42374984579040265
S20,4.72,-0.0756818111807115,-0.4373381588219728
S20,4.76,-0.08555039811383658,-0.49253980574684886
S20,4.8,-0.10114994961346072,-0.5694251890356026
S20,4.84,-0.12159876937540644,-0.6434548507664097
S20,4.88,-0.1450964300542202,-0.7022222108210632
S20,4.92,-0.16830029657272674,-0.7433191086632918
S20,4.96,-0.1873072128688572,-0.7677345701229026
S20,5.0,-0.20014409096615282,-0.7819418878175886
S20,5.04,-0.20806724036211188,-0.7959127755665142
S20,5.08,-0.21324786623660016,-0.8138319639217187
S20,5.12,-0.21327430438462586,-0.8262607193180287
S20,5.16,-0.19607557342798665,-0.8102729301153844
S20,5.2,-0.1403327168445855,-0.701524009672855
S20,5.24,-0.02428284375355197,-0.15992326317511305
S20,5.28,0.160176861806284,0.6910871983501754
S20,5.32,0.39720873355002057,0.9015263433780469
S20,5.36,0.6497132097919572,0.9519686692725616
S21,-0.4,-0.11419372035249777,-0.8407710450380341
S21,-0.36,-0.32562256718464044,-0.9521851730353665
S21,-0.32,-0.6308253889508747,-0.9784306687213402
S21,-0.28,-0.9679534596187023,-0.9871233683587541
S21,-0.24,-1.2578649934196595,-0.9908177152068797
S21,-0.2,-1.4373640027305712,-0.9925329092984713
S21,-0.16,-1.4863377926529022,-0.993018024905224
S21,-0.12,-1.4313820954249055,-0.9922225177962584
S21,-0.08,-1.3229191722909663,-0.9896835675146838
S21,-0.04,-1.2053152764717714,-0.9848450256738559
S21,0.0,-1.100653635985374,-0.9775504726407096
S21,0.04,-1.0104461851888484,-0.968122453579821
S21,0.08,-0.9265852771691901,-0.9566049297903869
S21,0.12,-0.841376129600308,-0.9420984875340537
S21,0.16,-0.7520644434139043,-0.9229444143682324
S21,0.2,-0.6603869029000822,-0.8973804038362179
S21,0.24,-0.5698755993603285,-0.8638899067782714
S21,0.28,-0.4834780820459868,-0.8206770933431793
S21,0.32,-0.4025393190575358,-0.7647455803325345
S21,0.36,-0.326893172169971,-0.6917045561729294
S21,0.4,-0.255390258890449,-0.5962306506524381
S21,0.44,-0.18631709939615446,-0.47292052466916934
S21,0.48,-0.11782428574617507,-0.31878507855973265
S21,0.52,-0.04887259241045042,-0.13767563759709023
S21,0.56,0.019692997332689827,0.056298550213071175
S21,0.6,0.08523786673869685,0.24100340450638058
S21,0.64,0.14489771837398102,0.3964570350580672
S21,0.68,0.19737877075822371,0.5149246832878104
S21,0.72,0.2437292455300942,0.6007586316920008
S21,0.76,0.2867183050478225,0.6637013508507533
S21,0.8,0.3290727962692024,0.7128927004607862
S21,0.84,0.3715589565102415,0.7535631934157331
S21,0.88,0.4124431557977476,0.7870054444288667
S21,0.92,0.448984740301408,0.8130001995265578
S21,0.96,0.4797033445292188,0.8320516918374448
S21,1.0,0.5055053963202467,0.8458750675487885
S21,1.04,0.528973629345509,0.8565412673531586
S21,1.08,0.5527562094108371,0.865561413614243
S21,1.12,0.5782392659003416,0.8737239221064294
S21,1.16,0.6048311096999959,0.8812191918081137
S21,1.2,0.6302408810113195,0.8877047236332789
S21,1.24,0.6521450882692179,0.8927776466941405
S21,1.28,0.6699842104631796,0.8965370444404914
S21,1.32,0.6850384424622693,0.8994178745975397
S21,1.36,0.6990031336760991,0.901644360988785
S21,1.4,0.7126623741186651,0.9032200678733302
S21,1.44,0.7254244573076775,0.9042695818646441
S21,1.48,0.735700954637477,0.9050335328741316
S21,1.52,0.7419673905360763,0.9056884774880802
S21,1.56,0.7439683585477396,0.9064031063479546
S21,1.6,0.7430436219364622,0.9073547283562065
S21,1.64,0.7410522978044671,0.9085489224524517
S21,1.68,0.7389141475138367,0.909754683438112
S21,1.72,0.736549442590688,0.9106840654799213
S21,1.76,0.7341270590941117,0.9111951290218092
S21,1.8,0.732618875382251,0.9113720751014931
S21,1.84,0.7330498816978005,0.9115442240982703
S21,1.88,0.7357536062679124,0.9122741947146177
S21,1.92,0.7402429190413701,0.9141581908175549
S21,1.96,0.745217021832673,0.9174403145494959
S21,2.0,0.7487645967381844,0.9218638917139405
S21,2.04,0.7492601943100439,0.9268488969803269
S21,2.08,0.7463837297798576,0.9315867427181583
S21,2.12,0.7409586482954528,0.9350838674557478
S21,2.16,0.7337907497616791,0.9366472513326004
S21,2.2,0.7251069364221463,0.9364876149135681
S21,2.24,0.7150608227441606,0.9354580773040241
S21,2.28,0.7041113975979613,0.9341748670528325
S21,2.32,0.6927499080616996,0.9325920869048905
S21,2.36,0.6812400148303526,0.930255281427038
S21,2.4,0.6697026983939194,0.9266847676691288
S21,2.44,0.6580259337455887,0.9215485024896736
S21,2.48,0.6456999720223181,0.9148087747794349
S21,2.52,0.6322345507525701,0.9069915760153832
S21,2.56,0.6177618830213336,0.8992610522693664
S21,2.6,0.6029151278354218,0.8930025636898175
S21,2.64,0.5882930745062541,0.8890254080113339
S21,2.68,0.5743621960211656,0.8869338095612584
S21,2.72,0.5615273753772002,0.8853153162938106
S21,2.76,0.5498678524492453,0.8827412574034583
S21,2.8,0.5390111109113476,0.8787369818923279
S21,2.84,0.5285209456308814,0.8740037897941065
S21,2.88,0.5181967971105378,0.8698864911941744
S21,2.92,0.5079318363041293,0.8674928165693236
S21,2.96,0.4975011862236812,0.8668416560471018
S21,3.0,0.48655622910836643,0.8666697533217285
S21,3.04,0.47455714493236384,0.8652507510019908
S21,3.08,0.4607233693739519,0.8616519349441454
S21,3.12,0.44465240984555626,0.8562703809339515
S21,3.16,0.42738440964842495,0.8504534584979818
S21,3.2,0.4114523360595796,0.8459972727347724
S21,3.24,0.3993602908390737,0.8444113905431038
S21,3.28,0.39161657651111353,0.845527505650863
S21,3.32,0.3858166435634465,0.84682610119897
S21,3.36,0.3776619348224578,0.844631553917048
S21,3.4,0.3635934274736324,0.8359308026174818
S21,3.44,0.3433440655137507,0.8196466340582879
S21,3.48,0.32045902528991305,0.797819923235015
S21,3.52,0.30013630386857876,0.7760101557455701
S21,3.56,0.2857797178379464,0.760219965476467
S21,3.6,0.2768035672195137,0.751735060420354
S21,3.64,0.2694074422006858,0.7460746326417101
S21,3.68,0.2596462787049561,0.7369279451151339
S21,3.72,0.24630358583493592,0.7202857856445037
S21,3.76,0.2314931985083188,0.6969748958396049
S21,3.8,0.2189262524839737,0.6731906112690398
S21,3.84,0.2111881829931042,0.6561927121476002
S21,3.88,0.20775514290981026,0.6472340947696061
S21,3.92,0.20532540480652928,0.6402411659333722
S21,3.96,0.20036224075355874,0.6275999988608051
S21,4.0,0.19140557577770853,0.6054638353975291
S21,4.04,0.17947480003089367,0.5752515277936504
S21,4.08,0.1670348507452174,0.5429937390148284
S21,4.12,0.15626906126947926,0.5158447264107427
S21,4.16,0.1475718241316094,0.4962765063904683
S21,4.2,0.13956020369974725,0.48017859189501844
S21,4.24,0.13060271086250488,0.4615184077523737
S21,4.28,0.12028823082330918,0.43754081133809786
S21,4.32,0.10961060056819709,0.4096333751649043
S21,4.36,0.10018070026891915,0.38155930410646344
S21,4.4,0.09343208090906134,0.3578170590567925
S21,4.44,0.08996188007287058,0.34120443350105284
S21,4.48,0.08914079663831592,0.33043427686011817
S21,4.52,0.0897225481695358,0.322398132557162
S21,4.56,0.09101051694020212,0.31711370515847187
S21,4.6,0.09310923682934105,0.3180565301927375
S21,4.64,0.0961153202605853,0.32792985990985424
S21,4.68,0.09935386253482219,0.3451876854701975
S21,4.72,0.10119033499531184,0.3630503037694439
S21,4.76,0.09936092296267371,0.3708183092869178
S21,4.8,0.0920013843276832,0.3582229891912794
S21,4.84,0.07903291465647037,0.3212220038049084
S21,4.88,0.0627918420733972,0.2657614387038947
S21,4.92,0.04740446946264941,0.207413899368813
S21,4.96,0.03715566996249243,0.1655345945916434
S21,5.0,0.034214055279372754,0.15139551422458405
S21,5.04,0.03708700961381731,0.1585020936555255
S21,5.08,0.04252896233851006,0.1730360370831085
S21,5.12,0.05180206940789049,0.20225809570772826
S21,5.16,0.07702629285916189,0.29237464011232417
S21,5.2,0.1408335844662787,0.4963149598196667
S21,5.24,0.26663783765030186,0.7346170615451856
S21,5.28,0.4643359670368619,0.865098823711874
S21,5.32,0.7201554199308955,0.915192063635965
S21,5.36,0.9976144701240003,0.9365221816587737
S22,-0.4,-0.023136596569094448,-0.10850749635655194
S22,-0.36,-0.19015702344488258,-0.5561796629878213
S22,-0.32,-0.45558104263506927,-0.810547019661509
S22,-0.28,-0.7550971524692888,-0.9067491774530927
S22,-0.24,-1.0116886321683634,-0.9425098883651297
S22,-0.2,-1.167578565907782,-0.9554751059081554
S22,-0.16,-1.205251129701512,-0.9573852109537544
S22,-0.12,-1.1476507321323919,-0.9515086678093272
S22,-0.08,-1.0386912913734223,-0.9387098739422501
S22,-0.04,-0.9187897298859719,-0.9203662534424051
S22,0.0,-0.8103422428015954,-0.899140140314621
S22,0.04,-0.7175012427534734,-0.8771461862672365
S22,0.08,-0.6348810839093773,-0.8538832935981082
S22,0.12,-0.5563052690318501,-0.8263149925958757
S22,0.16,-0.4787190118530011,-0.7900818048513033
S22,0.2,-0.4022513631053375,-0.7403918322466974
S22,0.24,-0.3287683430611043,-0.6730243948927646
S22,0.28,-0.2599076803657504,-0.5857823178231549
S22,0.32,-0.19594802771931577,-0.4792093236841791
S22,0.36,-0.13644972349393358,-0.35616974564295534
S22,0.4,-0.08119522942961312,-0.22191185202162916
S22,0.44,-0.030065445071470825,-0.08418603486361184
S22,0.48,0.017367488378567195,0.0488084421135683
S22,0.52,0.06203670579196914,0.1722453091289017
S22,0.56,0.10535224645975554,0.28571735490586636
S22,0.6,0.1486313045919099,0.38972254243267135
S22,0.64,0.1922384187346489,0.48183448472609103
S22,0.68,0.23508711556057976,0.55713617024529
S22,0.72,0.2750852460443636,0.6127594467732486
S22,0.76,0.31051181679843176,0.6508734046958591
S22,0.8,0.34106009823999783,0.6771054715703957
S22,0.84,0.36745187197908763,0.6973956485272448
S22,0.88,0.39040203654528727,0.7160419225551283
S22,0.92,0.41009851319543256,0.7351463366207147
S22,0.96,0.426525676615668,0.7549125326429712
S22,1.0,0.44017478754838657,0.7742422839814277
S22,1.04,0.4524028114719579,0.791383406687505
S22,1.08,0.46521121519604197,0.8050571998578445
S22,1.12,0.4806112682412404,0.8156337305973085
S22,1.16,0.49950453591357435,0.8247369258742037
S22,1.2,0.5207289096479443,0.8338856400427667
S22,1.24,0.5415276761134055,0.8439253669695177
S22,1.28,0.5590750664886363,0.8547857334089713
S22,1.32,0.5712976270965617,0.8650489317476664
S22,1.36,0.5771151172602937,0.872726211963939
S22,1.4,0.576973378410473,0.8769974983899278
S22,1.44,0.5730519386587217,0.8787181281133083
S22,1.48,0.5685616551121074,0.8794391064717801
S22,1.52,0.5667919963423004,0.8804187509425492
S22,1.56,0.570287033395778,0.8821650138426376
S22,1.6,0.5800647497417878,0.8841634641095252
S22,1.64,0.5951333913484835,0.8850023876347566
S22,1.68,0.6128201027160165,0.8834990755550296
S22,1.72,0.6299065815665565,0.8799755648192468
S22,1.76,0.6436818898149256,0.8759834358497999
S22,1.8,0.6523332066173839,0.873092376601442
S22,1.84,0.6551204492950335,0.8722427317230699
S22,1.88,0.6525582107449623,0.8734006998288766
S22,1.92,0.6460665594961349,0.8752796194275655
S22,1.96,0.637155283550881,0.8757877825123301
S22,2.0,0.6269522539548028,0.873159300870072
S22,2.04,0.616193027756131,0.8670426512113658
S22,2.08,0.6052336201307915,0.8588070300488709
S22,2.12,0.5942350076817748,0.8506641981627482
S22,2.16,0.5836088206814937,0.8442073030703958
S22,2.2,0.5741232259136024,0.8395521548518934
S22,2.24,0.5665092962878688,0.8355971217209625
S22,2.28,0.5609324900739134,0.8309417816235607
S22,2.32,0.5567383294691837,0.824603852586168
S22,2.36,0.552840806982236,0.8163272117370899
S22,2.4,0.5486528167809027,0.8067700002779324
S22,2.44,0.5445347492645332,0.7975025323379447
S22,2.48,0.5409488719072655,0.790417558880599
S22,2.52,0.5372172097618615,0.7866250566630629
S22,2.56,0.5314778247917266,0.7857827447192053
S22,2.6,0.52186317667316,0.7862611978925692
